NodeID,SeqLength,N_Asms,N_Occurrences,Jaccard_Cont_WiRv,Jaccard_Cont_WiIS6110,Jaccard_Cont_WiRv_InsSeqAndPhages,IsSVNode,MaxJC_ToOtherNode
LGFQSYJKIT,112,0,0,1.0,0.0,0.0,True,0.0
JVGHLDHFKV,156,0,0,1.0,0.0,0.0,True,0.0
SXPQUWNHME,16744,152,152,0.9944358023214072,0.0,0.0,False,0.0
DFYRJXCDJZ,132,0,0,1.0,0.0,0.0,True,0.0
ZNZFZFTAOK,9501,152,152,0.993453700770774,0.0,0.0,False,0.0
QDHJCUWYUE,179,0,0,1.0,0.0,0.0,True,0.0
PEFVLHVNLY,335,152,152,0.8885245901639345,0.0,0.0,False,0.006557377049180328
EOXHLBGLCC,130,0,0,1.0,0.0,0.0,True,0.56
IMHBSNXUQQ,2756,152,152,1.0,0.0,0.0,False,0.0011005135730007337
AJTYNLUVTD,4317,152,152,0.9874496803220459,0.0,0.0,False,0.005683163627752783
SEPTVDQZOY,12411,152,152,1.0,0.0,0.0,False,0.00040404040404040404
KXOQFIROEZ,101,0,0,1.0,0.0,0.0,True,0.5915492957746479
ISLHWELLAZ,141,0,0,1.0,0.0,0.0,True,0.036036036036036036
TLXRIHSOUB,113,0,0,0.0,0.0,0.0,True,0.0
QWIEDWEWKH,787,1,1,0.0,0.0,0.0,True,0.0
SGGXLCZAUQ,673,152,152,1.0,0.0,0.0,False,0.06687402799377916
KFXHIFEARV,138,0,0,1.0,0.0,0.0,True,0.0
PAEAGMBDXP,5674,152,152,1.0,0.0,0.0,False,0.0019489723600283487
PLBORXFKWB,104,0,0,1.0,0.0,0.0,True,0.0
CSPXCOMJOK,4605,152,152,0.993224043715847,0.0,0.0,False,0.0
ERSBFHTTSQ,1307,151,151,1.0,0.0,0.0,True,0.0
NYFREHMVOZ,1245,152,303,0.974485596707819,0.0,0.0,False,0.0
NRDQQUZIGF,182,0,0,1.0,0.0,0.0,True,0.0
EWKCRSEMNZ,322,144,144,1.0,0.0,0.0,True,0.0
ZPLIBPKYOU,168,0,0,1.0,0.0,0.0,True,0.028985507246376812
KAZKNCMUFO,749,151,151,1.0,0.0,0.0,True,0.0
MGTJWDIYNC,750,136,136,1.0,0.0,0.0,True,0.0
UHRCNXDLYZ,24732,152,152,0.9962351226621327,0.0,0.0,False,0.0
VZCUYHEMZP,617,87,87,1.0,0.0,0.0,True,0.0
PKJULUTGIH,4499,152,152,1.0,0.0,0.0,False,0.0
ENSETOWDQM,180,0,0,1.0,0.0,0.0,True,0.0
HAOFQQFGSY,101,0,0,0.9014084507042254,0.0,0.0,True,0.8732394366197183
KHUMDBFPMX,108,0,0,0.2777777777777778,0.0,0.0,True,0.16666666666666666
GXWLKHVKPT,424,152,297,1.0,0.0,0.0,False,0.04568527918781726
VBASXRSRUV,137,0,0,0.0,0.0,0.0,True,0.21495327102803738
ENBBTQJGJT,159,0,0,1.0,0.0,0.0,True,0.0
IAVBDBSHQI,1199,151,151,1.0,0.0,0.0,True,0.02480752780153978
VUDYTQHSAX,205,145,145,1.0,0.0,0.0,True,0.11428571428571428
VEGKSVXWNM,118,0,0,1.0,0.0,0.0,True,0.011363636363636364
FBGECBBBTO,167,0,0,1.0,0.0,0.0,True,0.0
ABUUYVGYXP,105,0,0,0.5733333333333334,0.0,0.0,True,0.56
EUHIPJBJWO,168,0,0,1.0,0.0,0.0,True,0.036231884057971016
HZIQLXERLW,21768,152,152,0.9942957033765756,0.0,0.0,False,0.0008280430582390284
BROTACDNTX,4873,152,152,0.9935591107417411,0.0,0.0,False,0.002908788697278205
DWKSUVVNGZ,447,150,150,1.0,0.0,0.0,True,0.0
YTTKWFDSVK,106,0,0,1.0,0.0,0.0,True,0.0
TKXWCBUSSR,2441,152,152,1.0,0.0,0.0,False,0.0
SZWMKPLLFU,17855,152,152,0.991304347826087,0.0,0.0,False,0.0
AIUYJFXDVQ,105,0,0,1.0,0.0,0.0,True,0.0
CSVHTNKGWD,136,0,0,1.0,0.0,0.0,True,0.0
XVENRSVJSB,5279,152,152,0.9940941131644123,0.0,0.0,False,0.0
ZOTWURSGFW,340,99,99,1.0,0.0,0.0,True,0.0
CIMUOKTDJN,5364,152,152,0.994188226471691,0.0,0.0,False,0.0054368203974503185
AHHCUVVHHH,265,150,150,1.0,0.0,0.0,True,0.0
GXJXXBQNVC,116,0,0,1.0,0.0,0.0,True,0.3793103448275862
XCMJZIGYVO,3724,152,152,1.0,0.0,0.0,False,0.0005414185165132648
RNBZJAAFEP,128,0,0,0.8979591836734694,0.0,0.0,True,0.0
LNJBRXVYOP,146,0,0,1.0,0.0,0.0,True,0.0
TQZJQSVFPW,213,151,151,1.0,0.0,0.0,True,0.0
GLRMHJJYQP,106,0,0,1.0,0.0,0.0,True,1.0
MPVEWZAPRX,282,151,151,1.0,0.0,0.0,True,0.0
FMCITSYEQV,254,152,152,1.0,0.0,0.0,False,0.0
WQRTIVQHUS,485,152,152,1.0,0.0,0.0,False,0.0
INFSRAPFEL,2903,152,152,0.9784197702749738,0.0,0.0,False,0.0
LMDFDQYJTI,477,151,151,1.0,0.0,0.0,True,0.0
CMZQPDLXBQ,1073,151,151,1.0,0.0,0.0,True,0.0
FLCDTEAZPU,2251,151,151,0.9234579018460153,0.0,0.0,True,0.0
GWDRKABKTU,1311,151,151,1.0,0.0,0.0,True,0.00078064012490242
OBOFQUUMLJ,1001,1,1,0.0,0.0,0.0,True,0.0
NMDKNHYJBJ,114,0,0,1.0,0.0,0.0,True,0.0
QUAHWIHQGP,1363,152,154,1.0,0.0,0.0,False,0.0
HYLOZHLOHX,29290,152,152,0.9968215994531784,0.0,0.0,False,0.0
DGBHNCCLOH,4319,152,152,0.9783166239216601,0.0,0.0,False,0.0
GFVMNCKQCD,1195,152,152,1.0,0.0,0.0,False,0.0
ASHABJBZXE,117,0,0,0.9770114942528736,0.0,0.0,True,0.5747126436781609
DIUSBTUHLG,7369,152,153,0.9873279738383977,0.0,0.0,False,0.0
UDCKWEQIVL,6197,152,152,0.9904329495702935,0.0,0.0,False,0.0017836873682503648
NXXGIKQKWI,15625,152,152,0.9980121833921128,0.0,0.0,False,0.00044886181468419364
EJWSNPULPR,424,145,145,0.9213197969543148,0.0,0.0,True,0.0
NQOGFSFMXH,776,1,1,0.0,0.0,0.0,True,0.0
JLKPHSWHPH,2028,152,152,1.0,0.0,0.22722722722722724,False,0.0
JUNCPTDTUH,621,152,274,1.0,0.0,0.0,False,0.01353637901861252
VPJPUUPNXS,3530,152,152,0.9825714285714285,0.0,0.0,False,0.0
WXJVLMASBC,364,150,151,1.0,0.0,0.0,True,0.0
MWKFTCPIAJ,78,0,0,1.0,0.0,0.0,True,1.0
FZBTKFLYMH,129,0,0,1.0,0.0,0.0,True,0.0
KKAVBIMUOG,117,0,0,0.6712328767123288,0.0,0.0,True,0.7123287671232876
SPDYLJGRII,214,151,151,1.0,0.0,0.0,True,0.0
FEJFRCYEZJ,533,140,140,0.0,0.0,0.0,True,0.0
GJNBZZFGND,8174,152,152,0.9927554027504911,0.0,0.0,False,0.0
TTFKIEMRSM,323,82,82,1.0,0.0,0.0,True,0.0
YSBGUCJYWF,414,152,152,0.9348958333333334,0.0,0.0,False,0.033854166666666664
ELXRZQZZYU,105,0,0,0.0,0.0,0.0,True,0.0
NBIPPZNICI,362,151,151,1.0,0.0,0.0,True,0.11144578313253012
GHWXJHXXAD,9485,152,152,0.9934426229508196,0.0,0.0,False,0.02009518773135907
AGNGYAFAWB,2563,152,152,1.0,0.0,0.0,False,0.0
WUDDSLKVIP,188,0,0,0.9683544303797469,0.0,0.0,True,0.02531645569620253
FRWXMUZDQO,2340,147,147,0.9883116883116884,0.0,0.0,True,0.003463203463203463
MKCIURVVPN,333,147,148,0.8976897689768977,0.0,0.0,True,0.0
RPJWPDGGVO,1080,148,148,1.0,0.0,0.0,True,0.0
YBYBZRWINS,5293,152,152,1.0,0.0,0.0,False,0.0
UFYHLDSOSU,4399,1,1,0.02677958342870222,0.0,0.0,True,0.025635156786449988
WSSQUOLVJE,3884,152,152,1.0,0.0,0.0,False,0.0
IQJTDYFLRD,117,0,0,0.6551724137931034,0.0,0.0,True,0.20689655172413793
JRFBZVGAAZ,26108,152,152,0.9954723352006754,0.0,0.08598726114649681,False,0.002378942521679073
VKYUYLGHWG,672,152,152,1.0,0.0,0.0,False,0.0
VDHQHLUIBD,12000,152,152,0.9948203842940685,0.0,0.11077694235588972,False,0.0020050125313283208
VNFICLOSPV,154,0,0,1.0,0.0,0.0,True,0.008064516129032258
DPHLISRYBT,28872,152,152,0.9946258927952292,0.0,0.0,False,0.0007281048470979821
SDRCDYSBGL,1215,152,152,0.9957805907172996,0.0,0.0,False,0.010970464135021098
MSQONXWMBZ,180,0,0,1.0,0.0,1.0,True,0.0
XTBGUHJCSJ,2405,152,152,0.9869473684210527,0.0,0.0,False,0.0
YQFZGKINJK,398,152,289,0.9320652173913043,0.0,0.0,False,0.04891304347826087
VOFCSMLSUJ,890,152,152,1.0,0.0,0.0,False,0.0
OCROQXFTKJ,351,152,152,1.0,0.0,0.0,False,0.0
RJVGVWMRWD,6768,152,152,0.9907984565152864,0.0,0.0,False,0.006381715642623924
DQOZNWDRHX,127,0,0,1.0,0.0,0.0,True,0.5051546391752577
KIHBWFKSLV,21015,152,152,0.9926137717417203,0.0,0.0,False,0.0
ERXRSKQXIL,138,0,0,0.0,0.0,0.0,True,0.0
QQFVAAGTAP,215,25,25,0.11695906432748537,0.0,0.0,True,0.24561403508771928
DZNSBXSHMB,418,152,270,1.0,0.0,0.0,False,0.03865979381443299
FCTGWKUXUS,5934,152,152,0.9894986449864499,0.0,0.0,False,0.0
GENASSYCVR,1677,152,152,1.0,0.0,0.0,False,0.010321797207043109
QNWAJUJVEZ,124,0,0,1.0,0.0,0.0,True,0.0
TPYFQVACFT,161,0,0,1.0,0.0,0.0,True,0.3969465648854962
AJALXKTSWF,206,152,152,1.0,0.0,0.0,False,0.0
JELHWYYIHP,158,0,0,0.5370370370370371,0.0,0.0,True,0.5277777777777778
BDXKNDCTHR,411,151,151,1.0,0.0,0.4881889763779528,True,0.0
PFXYJKTOPB,113,0,0,0.6265060240963856,0.0,0.0,True,0.0
GVVBMBOXPE,3080,143,143,0.9924590163934426,0.0,0.09344262295081968,True,0.06229508196721312
ZUTNEQVYLD,2329,152,152,1.0,0.0,0.0,False,0.0017398869073510222
BFWKMSDYJV,384,84,84,0.0,0.0,0.0,True,0.0
CINSJNRFQJ,817,152,292,1.0,0.0,0.0,False,0.0
DSLTTGGGAI,9950,152,152,0.99375,0.0,0.0,False,0.0
PDGMINWAPT,793,152,152,1.0,0.0,0.0,False,0.0
DHGAXQYCCY,490,1,1,0.0,0.0,0.0,True,0.0
QODUMBZZRW,106,0,0,1.0,0.0,0.0,True,0.2641509433962264
IAXGKPRNDX,5365,152,152,1.0,0.0,0.0,False,0.005998125585754452
QYAJKJIKCT,19702,152,152,0.9952724684831232,0.0,0.0,False,0.00010166734444896299
PUQPBYUSHQ,109,0,0,0.12658227848101267,0.0,0.0,True,0.11392405063291139
WEDQENZSGU,1642,113,113,0.0,0.0,0.0,True,0.0
YOWUIKFABT,326,152,152,1.0,0.0,0.0,False,0.0
PIBQRJQMQH,20886,152,152,0.9925680859225163,0.0,0.0,False,0.0006712696586114307
YDKFPGSQOQ,676,89,89,1.0,0.0,0.0,True,0.0
EBMNDFIPJQ,613,152,304,0.9468267581475128,0.0,0.9468267581475128,False,0.0
FHBZMGCYTC,211,103,103,0.5027624309392266,0.0,0.0,True,0.0
ATVDUBDKBR,120,0,0,1.0,0.0,0.0,True,0.0
IGWASYXWNK,102,0,0,0.5277777777777778,0.0,0.0,True,0.8611111111111112
IRBXZALMFF,441,151,151,1.0,0.0,0.0,True,0.0
XQUMBMBDZS,365,22,22,0.0,0.0,0.0,True,0.0
BKTMJJAMRW,312,152,154,1.0,0.0,0.0,False,0.0
WHGDGKPZKW,20334,152,152,0.9938928289992119,0.0,0.0,False,0.0010835303388494878
LDMCIKEVCI,3278,152,152,0.9904556650246306,0.0,0.30942118226600984,False,0.0
BWQPEQVCGA,109,0,0,1.0,0.0,0.0,True,0.0
FESWTSKDIQ,156,0,0,1.0,0.0,0.0,True,0.0
DKAXAGWSHP,1195,89,89,1.0,0.0,0.0,True,0.008583690987124463
AGVLBZSYBM,30107,152,152,0.9969079362968382,0.0,0.0,False,0.0020946237989161154
JMLGKCSNID,125,0,0,0.14736842105263157,0.0,0.0,True,0.0
SSWXYXIETA,105,0,0,0.6266666666666667,0.0,0.0,True,0.9066666666666666
OFVSQAQXMF,835,1,1,0.0,0.0,0.0,True,0.0012422360248447205
NNLVVWMVBB,584,150,150,1.0,0.0,0.0,True,0.0
SNZESDUDAP,830,151,151,1.0,0.0,0.0,True,0.0
WTUMKKSMNG,533,152,152,0.8966202783300199,0.0,0.0,False,0.0
WMUGOVVAYI,343,151,151,1.0,0.0,0.0,True,0.0
DAUETAKAHI,1110,21,21,0.0,0.0,0.0,True,0.0
JPWUCOLCUX,386,152,152,1.0,0.0,0.0,False,0.1797752808988764
XXNCHOWODN,2086,152,152,1.0,0.0,0.0,False,0.0
QGVOZVOUCB,111,0,0,0.06172839506172839,0.0,0.0,True,0.8271604938271605
EVJJAQZINO,3477,152,152,1.0,0.0,0.0,False,0.0
BJMIWAMNHY,1162,152,152,1.0,0.0,0.0,False,0.0
GBIFWTGHWO,3418,152,152,1.0,0.0,0.0,False,0.0
KSWIOPPENL,135,0,0,0.9904761904761905,0.0,0.0,True,0.17142857142857143
UEGFUYPUEI,120,0,0,0.7111111111111111,0.0,0.0,True,0.6222222222222222
AKYFHLBTRC,105,0,0,1.0,0.0,0.0,True,0.013333333333333334
ICEVETBQUI,6796,152,152,0.9954182678096364,0.0,0.03399349689624594,False,0.030298551581436593
YBKYCPZKHE,1220,152,152,1.0,0.0,0.0,False,0.0
KNFPXLNZJP,202,148,148,1.0,0.0,0.0,True,0.0
CANXJSQJCR,352,152,153,1.0,0.0,0.0,False,0.0
IWLULMHEZA,4812,140,140,1.0,0.0,0.0,True,0.0
VVFAUDJDMA,214,2,2,0.11235955056179775,0.0,0.0,True,0.08426966292134831
EVICRPJTJZ,7137,152,152,0.9955631887791613,0.0,0.0,False,0.0005724917704308
IDPFKXPPOJ,2133,146,146,0.9614835948644793,0.0,0.0,True,0.11364717070851164
BOJMHCNGBK,790,145,145,1.0,0.0,0.0,True,0.0
FIXTRASZLW,10073,152,152,0.9938265458528328,0.0,0.0,False,0.0003982873643333665
DOLTUIFEKM,5520,152,152,1.0,0.0,0.0,False,0.0
ADFDDQYCRJ,109,0,0,0.1643835616438356,0.0,0.0,True,0.5753424657534246
PMSMGQBPNH,108,0,0,1.0,0.0,0.0,True,1.0
HFFZDHSBFY,229,152,358,1.0,0.0,0.0,False,0.08040201005025126
OHBAUHNNGG,2272,152,152,0.9723461195361285,0.0,0.0,False,0.0
ZIIANBEVIS,108,0,0,1.0,0.0,0.0,True,1.0
ESQAQPETUX,172,0,0,1.0,0.0,0.0,True,0.0
UUGIWUJGIO,12669,152,152,0.9950945486193528,0.0,0.0,False,0.0
VDVWYTKYJT,3314,152,152,0.9996954933008526,0.0,0.0,False,0.0
DBLVBWNESH,541,147,147,1.0,0.0,0.0,True,0.0
KGSKAMHSMI,198,0,0,1.0,0.0,0.0,True,0.0
XBJNRBMLMG,340,80,80,1.0,0.0,0.0,True,0.0
VIDHRKIGTN,275,152,347,0.6816326530612244,0.0,0.0,False,0.0
LSPDIDERJC,781,147,147,1.0,0.0,0.0,True,0.017310252996005325
TRBIRSWQSC,168,0,0,0.974025974025974,0.0,0.0,True,0.2597402597402597
CFPVKOPKWL,1381,150,150,1.0,0.0,0.0,True,0.0
JJRKYSTGGK,233,150,150,0.812807881773399,0.0,0.0,True,0.014778325123152709
KATHEGMWAY,14868,152,152,0.9916430785820192,0.0,0.06699016039897561,False,0.0002021835826930853
JMLRVQHEYH,112,0,0,1.0,0.0,0.0,True,0.0
IMDTGACAPA,4539,152,152,0.9931248613883344,0.0,0.0,False,0.0
OWGHYMJRYJ,728,149,149,0.9555873925501432,0.0,0.0,True,0.0
ENLTRMGAFF,11446,152,152,0.9988612473721094,0.0,0.0,False,0.0
JFJEYVENNK,809,151,152,1.0,0.0,0.0,True,0.0
BKAIUEKXQO,126,0,0,0.3958333333333333,0.0,0.0,True,0.46875
ZNKKJZBKRQ,326,73,73,1.0,0.0,0.0,True,0.0
IZNUUIWBZQ,12251,152,152,0.9875623926028967,0.0,0.0,False,0.00016365272890925457
AXZTIAUJMY,181,0,0,1.0,0.0,0.0,True,0.059602649006622516
MQJCLGKLJU,7100,152,152,0.9956152758132956,0.0,0.0,False,0.0
JKMELRZYBM,112,0,0,0.7678571428571429,0.0,0.0,True,0.7678571428571429
ZKCXGZLBUL,121,0,0,0.43956043956043955,0.0,0.0,True,0.0
HXIUGNMYCO,623,152,152,1.0,0.0,0.0,False,0.0
LHIDSGAWGI,5406,152,152,0.9942336309523809,0.0,0.24051339285714285,False,0.0003720238095238095
YNTNHVOLLR,208,150,150,1.0,0.0,0.0,True,0.0
GNJCUATDII,3254,152,152,0.9903846153846154,0.0,0.0,False,0.0
TEXACWNSBW,1265,1,1,0.0,0.0,0.0,True,0.0
TMYIPBFTEK,7947,152,152,0.9960843753947202,0.0,0.0,False,0.0
FERFLUAYGX,104,0,0,1.0,0.0,0.0,True,0.0
THYYDFLTZO,73,0,0,1.0,0.0,0.0,True,0.37209302325581395
SOSZTPKNGU,4067,152,152,0.9774585087936587,0.0,0.0,False,0.0
UQGIZZVJJW,6069,152,152,1.0,0.0,0.0,False,0.0
NVFCANHSVX,1550,152,152,1.0,0.0,0.0,False,0.0
HFTKCZHIMS,1281,152,456,0.894484412470024,0.0,0.894484412470024,False,0.0
BGHOTZHUKX,292,63,64,1.0,0.0,0.0,True,0.0
GYYJGQXBXR,8746,152,152,0.9964433226250574,0.0,0.0,False,0.0
SSCNYRTRLY,240,147,147,1.0,0.0,0.0,True,0.0
OFZQDBWDHW,120,0,0,1.0,0.0,0.0,True,0.4888888888888889
ECHROYLFKA,4277,151,151,0.9854014598540146,0.0,0.0,True,0.0
QIIEDHTSME,285,152,152,1.0,0.0,0.0,False,0.0
ELHQEDJWYN,6312,152,152,0.9901305316778096,0.0,0.0,False,0.0028653295128939827
DQSPWYATJC,206,79,81,0.7329545454545454,0.0,0.0,True,0.42613636363636365
JNLZSJGKHE,144,0,0,0.7456140350877193,0.0,0.0,True,0.40350877192982454
IJMHQREPIN,108,0,0,0.1527777777777778,0.0,0.0,True,0.125
WEKTYIVOHY,339,122,122,1.0,0.0,0.0,True,0.0
DRBXRPHBBX,249,1,1,0.7442922374429224,0.0,0.0,True,0.7123287671232876
KPGSTSLFFJ,124,0,0,1.0,0.0,0.0,True,1.0
WMDRUXIRLO,258,86,86,0.09813084112149532,0.0,0.0,True,0.29906542056074764
SFKGOZCBKY,1166,152,304,1.0,0.0,0.0,False,0.0
CWWQSVSIKO,10137,152,152,0.9940476190476191,0.0,0.0,False,0.0
RIESEDBOYJ,200,152,319,1.0,0.0,0.0,False,0.20588235294117646
RTHLZICBLM,105,0,0,1.0,0.0,0.0,True,0.8266666666666667
VHAXKNPOOR,2009,59,59,0.0,0.0,0.0,True,0.0
AAZHOVNMJX,174,0,0,1.0,0.0,0.0,True,0.0
ASMQJIRUIA,234,150,150,1.0,0.0,0.0,True,0.0
KSOOJUZBHN,203,152,159,1.0,0.0,0.0,False,0.0
WGIFPMIPCO,1742,152,152,0.981892523364486,0.0,0.0,False,0.0
GLXWUZPHXU,10140,152,152,0.9969297811231058,0.0,0.0,False,0.003268297514113103
SKZYJADRYM,270,149,149,1.0,0.0,0.0,True,0.0
MVPXALIKGD,270,149,149,0.12083333333333333,0.0,0.0,True,0.1375
VTQLMIUHJM,415,152,152,1.0,0.0,0.0,False,0.0
HONJLYVRBL,207,152,387,1.0,0.0,0.0,False,0.0847457627118644
DYMSENWIYB,137,0,0,1.0,0.0,0.0,True,0.0
YFCAVDLGYI,371,152,152,1.0,0.0,0.0,False,0.0
ZALRJIMBDA,109,0,0,1.0,0.0,0.0,True,0.1518987341772152
OWXNISIKVB,27368,152,152,0.9930476782904607,0.0,0.0,False,0.0009879615060924293
DKJFPTWFYH,2793,63,63,1.0,0.0,0.9399203764024611,True,0.0054288816503800215
MGNRKAAUQQ,117,0,0,0.9655172413793104,0.0,0.0,True,0.21839080459770116
VKVMSCHAYD,124,0,0,1.0,0.0,0.0,True,0.0
ZLUUXIYCKF,101,0,0,1.0,0.0,0.0,True,0.0
MIDFJJYJQL,4677,152,152,1.0,0.0,0.05143103077254142,False,0.0
TPBPSTEZZO,160,0,0,1.0,0.0,0.0,True,0.0
OEOCHEGPGR,175,0,0,1.0,0.0,0.0,True,0.0
VATJFJPRIR,4300,152,152,1.0,0.0,0.0,False,0.000468384074941452
CFGGGMZXOT,8656,152,152,0.9964062137723163,0.0,0.0,False,0.0
KUKFWEIMVM,7366,152,152,0.9957742639040349,0.0,0.0,False,0.0009541984732824427
LBYRKVUGMW,110,0,0,1.0,0.0,0.0,True,0.0
ULSTYTUJMP,8322,152,152,0.9962592011584409,0.0,0.0,False,0.00229274767708459
YTHPQDBTTN,3953,152,152,1.0,0.0,0.0,False,0.0
JCLYSWGYML,122,0,0,0.6413043478260869,0.0,0.0,True,0.5760869565217391
MZKRHKMZBA,2572,152,152,0.9878048780487805,0.0,0.0,False,0.0
PSIYYPRANE,566,152,152,1.0,0.0,0.0,False,0.0
HJVPFDLSTR,5403,152,152,0.9942304113158384,0.0,0.0,False,0.0
ATPIRAYSTK,10791,152,152,0.9942384536753089,0.0,0.0,False,0.0
FEYJGFLLVQ,108,0,0,0.859375,0.0,0.0,True,0.84375
WFIHXORRDW,1060,143,143,1.0,0.0,0.0,True,0.010679611650485437
UQBEULBPZI,1250,127,127,0.0,0.0,0.0,True,0.0
BPXVWWQJWP,210,146,163,1.0,0.0,0.0,True,0.06111111111111111
