NodeID	SeqLength	Jaccard_Cont_WiRv	Jaccard_Cont_WiIS6110	Jaccard_Cont_WiRv_InsSeqAndPhages	IsSVNode	BubbleID
s1517	69	1.0	0.0	0.0	True	BubbleRegion_472
s1518	19	0.0	0.0	0.0	True	BubbleRegion_472
s1519	124	1.0	0.0	0.0	True	BubbleRegion_472
s1520	122	1.0	0.0	0.0	True	BubbleRegion_472
s1521	269	1.0	0.0	0.0	True	BubbleRegion_472
s1522	71	1.0	0.0	0.0	True	BubbleRegion_472
s1523	63	1.0	0.0	0.0	False	None
s1524	88	1.0	0.0	0.0	True	BubbleRegion_473
s1525	188	1.0	0.0	0.0	True	BubbleRegion_473
s1526	93	1.0	0.0	0.0	True	BubbleRegion_473
s1527	72	1.0	0.0	0.0	True	BubbleRegion_473
s1528	8	0.0	0.0	0.0	True	BubbleRegion_473
s1529	107	1.0	0.0	0.0	True	BubbleRegion_473
s1530	58	1.0	0.0	0.0	True	BubbleRegion_473
s1531	59	1.0	0.0	0.0	True	BubbleRegion_473
s1532	24	0.0	0.0	0.0	True	BubbleRegion_473
s1533	6	0.0	0.0	0.0	True	BubbleRegion_473
s1534	223	1.0	0.0	0.0	True	BubbleRegion_473
s1535	7	0.0	0.0	0.0	True	BubbleRegion_473
s1536	608	1.0	0.0	0.0	True	BubbleRegion_473
s1537	11	0.0	0.0	0.0	False	None
s1538	66	1.0	0.0	0.0	True	BubbleRegion_474
s1539	72	1.0	0.0	0.0	False	None
s1540	84	1.0	0.0	0.0	True	BubbleRegion_475
s1541	84	1.0	0.0	0.0	True	BubbleRegion_475
s1542	12	0.0	0.0	0.0	True	BubbleRegion_475
s1543	522	1.0	0.0	0.0	False	None
s1544	1227	1.0	0.0	0.0	True	BubbleRegion_476
s1545	2480	1.0	0.0	0.0	False	None
s1546	328	1.0	0.0	0.0	True	BubbleRegion_477
s1547	13	0.0	0.0	0.0	False	None
s1548	53	1.0	0.0	0.0	False	None
s1549	53	1.0	0.0	0.0	True	BubbleRegion_479
s1550	18	0.0	0.0	0.0	False	None
s1551	39	1.0	0.0	0.0	True	BubbleRegion_480
s1552	76	1.0	0.0	0.0	False	None
s1553	12	0.0	0.0	0.0	False	None
s1554	3	0.0	0.0	0.0	True	BubbleRegion_482
s1555	42	1.0	0.0	0.0	True	BubbleRegion_482
s1556	172	1.0	0.0	0.0	True	BubbleRegion_482
s1557	108	1.0	0.0	0.0	True	BubbleRegion_482
s1558	66	1.0	0.0	0.0	True	BubbleRegion_482
s1559	16	0.0	0.0	0.0	True	BubbleRegion_482
s1560	4	0.0	0.0	0.0	True	BubbleRegion_482
s1561	4	0.0	0.0	0.0	True	BubbleRegion_482
s1562	62	1.0	0.0	0.0	True	BubbleRegion_482
s1563	43	1.0	0.0	0.0	True	BubbleRegion_482
s1564	81	1.0	0.0	0.0	True	BubbleRegion_482
s1565	25	0.0	0.0	0.0	True	BubbleRegion_482
s1566	398	1.0	0.0	0.0	True	BubbleRegion_482
s1567	203	1.0	0.0	0.0	False	None
s1568	96	1.0	0.0	0.0	True	BubbleRegion_483
s1569	192	1.0	0.0	0.0	False	None
s1570	73	1.0	0.0	0.0	True	BubbleRegion_484
s1571	32	1.0	0.0	0.0	True	BubbleRegion_484
s1572	5	0.0	0.0	0.0	True	BubbleRegion_484
s1573	23	0.0	0.0	0.0	True	BubbleRegion_484
s1574	7	0.0	0.0	0.0	True	BubbleRegion_484
s1575	35	1.0	0.0	0.0	True	BubbleRegion_484
s1576	168	1.0	0.0	0.0	True	BubbleRegion_484
s1577	99	1.0	0.0	0.0	True	BubbleRegion_484
s1578	109	1.0	0.0	0.0	True	BubbleRegion_484
s1579	9	0.0	0.0	0.0	True	BubbleRegion_484
s1580	223	1.0	0.0	0.0	True	BubbleRegion_484
s1581	81	1.0	0.0	0.0	True	BubbleRegion_484
s1582	7	0.0	0.0	0.0	True	BubbleRegion_484
s1583	13	0.0	0.0	0.0	True	BubbleRegion_484
s1584	364	1.0	0.0	0.0	True	BubbleRegion_484
s1585	10	0.0	0.0	0.0	True	BubbleRegion_484
s1586	94	1.0	0.0	0.0	True	BubbleRegion_484
s1587	5	0.0	0.0	0.0	True	BubbleRegion_484
s1588	59	1.0	0.0	0.0	True	BubbleRegion_484
s1589	29	0.0	0.0	0.0	True	BubbleRegion_484
s1590	50	1.0	0.0	0.0	False	None
s1591	9	0.0	0.0	0.0	True	BubbleRegion_485
s1592	77	1.0	0.0	0.0	True	BubbleRegion_485
s1593	34	1.0	0.0	0.0	True	BubbleRegion_485
s1594	179	1.0	0.0	0.0	True	BubbleRegion_485
s1595	300	1.0	0.0	0.0	True	BubbleRegion_485
s1596	20	0.0	0.0	0.0	False	None
s1597	1284	1.0	0.0	0.0	True	BubbleRegion_486
s1598	78	1.0	0.0	0.0	True	BubbleRegion_486
s1599	110	1.0	0.0	0.0	True	BubbleRegion_486
s1600	56	1.0	0.0	0.0	True	BubbleRegion_486
s1601	133	1.0	0.0	0.0	True	BubbleRegion_486
s1602	16	0.0	0.0	0.0	True	BubbleRegion_486
s1603	124	1.0	0.0	0.0	True	BubbleRegion_486
s1604	15	0.0	0.0	0.0	True	BubbleRegion_486
s1605	42	1.0	0.0	0.0	True	BubbleRegion_486
s1606	6	0.0	0.0	0.0	True	BubbleRegion_486
s1607	6	0.0	0.0	0.0	True	BubbleRegion_486
s1608	66	1.0	0.0	0.0	True	BubbleRegion_486
s1609	55	1.0	0.0	0.0	True	BubbleRegion_486
s1610	20	0.0	0.0	0.0	True	BubbleRegion_486
s1611	9	0.0	0.0	0.0	True	BubbleRegion_486
s1612	3	0.0	0.0	0.0	True	BubbleRegion_486
s1613	75	1.0	0.0	0.0	True	BubbleRegion_486
s1614	254	1.0	0.0	0.0	True	BubbleRegion_486
s1615	8	0.0	0.0	0.0	True	BubbleRegion_486
s1616	210	1.0	0.0	0.0	True	BubbleRegion_486
s1617	67	1.0	0.0	0.0	True	BubbleRegion_486
s1618	34	1.0	0.0	0.0	True	BubbleRegion_486
s1619	10	0.0	0.0	0.0	True	BubbleRegion_486
s1620	17	0.0	0.0	0.0	True	BubbleRegion_486
s1621	68	1.0	0.0	0.0	True	BubbleRegion_486
s1622	105	1.0	0.0	0.0	True	BubbleRegion_486
s1623	429	1.0	0.0	0.0	True	BubbleRegion_486
s1624	2	0.0	0.0	0.0	True	BubbleRegion_486
s1625	14	0.0	0.0	0.0	True	BubbleRegion_486
s1626	108	1.0	0.0	0.0	True	BubbleRegion_486
s1627	81	1.0	0.0	0.0	True	BubbleRegion_486
s1628	16	0.0	0.0	0.0	True	BubbleRegion_486
s1629	115	1.0	0.0	0.0	True	BubbleRegion_486
s1630	160	1.0	0.0	0.0	True	BubbleRegion_486
s1631	27	0.0	0.0	0.0	True	BubbleRegion_486
s1632	6	0.0	0.0	0.0	True	BubbleRegion_486
s1633	87	1.0	0.0	0.0	True	BubbleRegion_486
s1634	231	1.0	0.0	0.0	True	BubbleRegion_486
s1635	92	1.0	0.0	0.0	True	BubbleRegion_486
s1636	18	0.0	0.0	0.0	True	BubbleRegion_486
s1637	137	1.0	0.0	0.0	True	BubbleRegion_486
s1638	32	1.0	0.0	0.0	True	BubbleRegion_486
s1639	198	1.0	0.0	0.0	True	BubbleRegion_486
s1640	72	1.0	0.0	0.0	True	BubbleRegion_486
s1641	23	0.0	0.0	0.0	True	BubbleRegion_486
s1642	11	0.0	0.0	0.0	True	BubbleRegion_486
s1643	163	1.0	0.0	0.0	True	BubbleRegion_486
s1644	839	1.0	0.0	0.0	True	BubbleRegion_486
s1645	2078	1.0	0.0	0.0	False	None
s1646	1298	1.0	0.0	0.0	True	BubbleRegion_487
s1647	17364	1.0	0.0	0.0	False	None
s1648	26975	1.0	0.0	0.0	False	None
s1649	60	1.0	0.0	0.0	True	BubbleRegion_489
s1650	350	1.0	0.0	0.0	False	None
s1651	294	1.0	0.0	0.0	True	BubbleRegion_490
s1652	18825	1.0	0.0	0.0	False	None
s1653	590	1.0	0.0	0.0	True	BubbleRegion_491
s1654	2722	1.0	0.0	0.0	False	None
s1655	65	1.0	0.0	0.0	True	BubbleRegion_492
s1656	5358	1.0	0.0	0.0	False	None
s1657	128	1.0	0.0	0.0	True	BubbleRegion_493
s1658	4654	1.0	0.0	0.0	False	None
s1659	72	1.0	0.0	0.0	True	BubbleRegion_494
s1660	866	1.0	0.0	0.0	False	None
s1661	78	1.0	0.0	0.0	True	BubbleRegion_495
s1662	20361	1.0	0.0	0.0	False	None
s1663	111	1.0	0.0	0.0	True	BubbleRegion_496
s1664	99	1.0	0.0	0.0	True	BubbleRegion_496
s1665	123	1.0	0.0	0.0	True	BubbleRegion_496
s1666	222	1.0	0.0	0.0	False	None
s1667	3297	1.0	0.0	0.0	False	None
s1668	105	1.0	0.0	0.0	True	BubbleRegion_498
s1669	1452	1.0	0.0	0.0	True	BubbleRegion_498
s1670	4337	1.0	0.0	0.0	True	BubbleRegion_498
s1671	12878	1.0	0.0	0.0	False	None
s1672	2200	1.0	0.0	0.6940092165898617	True	BubbleRegion_499
s1673	47	1.0	0.0	0.0	True	BubbleRegion_499
s1674	9634	1.0	0.0	0.12494793835901707	False	None
s1675	23	0.0	0.0	0.0	True	BubbleRegion_500
s1676	34	1.0	0.0	0.0	True	BubbleRegion_500
s1677	442	1.0	0.0	0.0	False	None
s1678	764	1.0	0.0	0.0	True	BubbleRegion_501
s1679	3325	1.0	0.0	0.0	False	None
s1680	842	1.0	0.0	0.0	True	BubbleRegion_502
s1681	79	1.0	0.0	0.0	False	None
s1682	1345	1.0	0.0	0.0	False	None
s1683	488	1.0	0.0	0.0	False	None
s1684	54	1.0	0.0	0.0	True	BubbleRegion_505
s1685	26046	1.0	0.0	0.0	False	None
s1686	9	0.0	0.0	0.0	True	BubbleRegion_506
s1687	39	1.0	0.0	0.0	True	BubbleRegion_506
s1688	1	0.0	0.0	0.0	True	BubbleRegion_506
s1689	8	0.0	0.0	0.0	True	BubbleRegion_506
s1690	59	1.0	0.0	0.0	False	None
s1691	34434	1.0	0.0	0.0	False	None
s1692	57	1.0	0.0	0.0	True	BubbleRegion_508
s1693	33	1.0	0.0	0.0	True	BubbleRegion_508
s1694	1224	1.0	0.0	0.0	False	None
s1695	59	1.0	0.0	0.0	True	BubbleRegion_509
s1696	58	1.0	0.0	0.0	True	BubbleRegion_509
s1697	1	0.0	0.0	0.0	True	BubbleRegion_509
s1698	18	0.0	0.0	0.0	True	BubbleRegion_509
s1699	28855	1.0	0.0	0.0	False	None
s1700	189	1.0	0.0	0.0	True	BubbleRegion_510
s1701	2905	1.0	0.0	0.0	False	None
s1702	373	1.0	0.0	0.0	True	BubbleRegion_511
s1703	1110	1.0	0.0	0.0	True	BubbleRegion_511
s1704	4681	1.0	0.0	0.0	False	None
s1705	60	1.0	0.0	0.0	True	BubbleRegion_512
s1706	3323	1.0	0.0	0.05952019435165502	False	None
s1707	6614	1.0	0.0	0.04905832320777643	False	None
s1708	3589	1.0	0.0	0.0	False	None
s1709	756	1.0	0.0	0.0	True	BubbleRegion_515
s1710	3442	1.0	0.0	0.0	False	None
s1711	89	1.0	0.0	0.0	True	BubbleRegion_516
s1712	18941	1.0	0.0	0.017291523451959178	False	None
s1713	89	1.0	0.0	0.0	True	BubbleRegion_517
s1714	20930	1.0	0.0	0.0	False	None
s1715	6450	1.0	0.0	0.20327102803738317	False	None
s1716	90	1.0	0.0	0.0	True	BubbleRegion_519
s1717	24582	1.0	0.0	0.0	False	None
s1718	10325	1.0	0.0	0.0	False	None
s1719	4367	1.0	0.0	0.0	True	BubbleRegion_521
s1720	11540	1.0	0.0	0.15456125108601215	False	None
s1721	540	1.0	0.0	0.0	False	None
s1722	879	1.0	0.0	0.0	True	BubbleRegion_523
s1723	6311	1.0	0.0	0.0	False	None
s1724	2186	1.0	0.0	0.2323747680890538	False	None
s1725	18025	1.0	0.0	0.0	False	None
s1726	2077	1.0	0.0	0.0	False	None
s1727	8509	1.0	0.0	0.0	False	None
s1728	39	1.0	0.0	0.0	True	BubbleRegion_528
s1729	14	0.0	0.0	0.0	True	BubbleRegion_528
s1730	7	0.0	0.0	0.0	False	None
s1731	4473	1.0	0.0	0.0	False	None
s1732	51	1.0	0.0	0.0	True	BubbleRegion_530
s1733	20	0.0	0.0	0.0	False	None
s1734	5594	1.0	0.0	0.0	False	None
s1735	81	1.0	0.0	0.0	True	BubbleRegion_532
s1736	11795	1.0	0.0	0.0	False	None
s1737	122	1.0	0.0	0.0	True	BubbleRegion_533
s1738	234	1.0	0.0	0.0	True	BubbleRegion_533
s1739	481	1.0	0.0	0.0	True	BubbleRegion_533
s1740	428	1.0	0.0	0.0	True	BubbleRegion_533
s1741	299	1.0	0.0	0.0	True	BubbleRegion_533
s1742	3226	1.0	0.0	0.0	False	None
s1743	83	1.0	0.0	0.0	True	BubbleRegion_534
s1744	10575	1.0	0.0	0.0	False	None
s1745	25249	1.0	0.0	0.0	False	None
s1746	180	0.02	0.0	0.0	True	BubbleRegion_17
s1747	527	0.02414486921529175	0.0	0.0	True	BubbleRegion_31
s1748	72	0.0	0.0	0.0	True	BubbleRegion_31
s1749	62	0.0	0.0	0.0	True	BubbleRegion_31
s1750	96	0.0	0.0	0.0	True	BubbleRegion_31
s1751	1612	0.1504424778761062	0.0	0.0	True	BubbleRegion_31
s1752	31	0.0	0.0	0.0	True	BubbleRegion_31
s1753	9	0.0	0.0	0.0	True	BubbleRegion_31
s1754	69	0.0	0.0	0.0	True	BubbleRegion_31
s1755	298	0.022388059701492536	0.0	0.0	True	BubbleRegion_31
s1756	81	0.0	0.0	0.0	True	BubbleRegion_31
s1757	67	0.0	0.0	0.0	True	BubbleRegion_31
s1758	273	0.6172839506172839	0.0	0.0	True	BubbleRegion_31
s1759	56	1.0	0.0	0.0	True	BubbleRegion_62
s1760	56	1.0	0.0	0.0	True	BubbleRegion_62
s1761	207	0.8020833333333334	0.0	0.0	True	BubbleRegion_67
s1762	36	1.0	0.0	0.0	True	BubbleRegion_69
s1763	25	0.0	0.0	0.0	True	BubbleRegion_69
s1764	117	0.7833333333333333	0.0	0.0	True	BubbleRegion_69
s1765	115	1.0	0.0	0.0	True	BubbleRegion_69
s1766	1	0.0	0.0	0.0	True	BubbleRegion_69
s1767	170	0.7758620689655172	0.0	0.0	True	BubbleRegion_69
s1768	21	0.0	0.0	0.0	True	BubbleRegion_70
s1769	63	0.2727272727272727	0.0	0.0	True	BubbleRegion_70
s1770	533	0.0	0.0	0.0	True	BubbleRegion_82
s1771	2	0.0	0.0	0.0	True	BubbleRegion_88
s1772	4	0.0	0.0	0.0	True	BubbleRegion_88
s1773	54	0.9166666666666666	0.0	0.0	True	BubbleRegion_88
s1774	102	0.7962962962962963	0.0	0.0	True	BubbleRegion_88
s1775	1339	0.8808250572956455	0.0	0.0	True	BubbleRegion_93
s1776	308	1.0	0.0	0.0	True	BubbleRegion_93
s1777	161	0.366412213740458	0.0	0.0	True	BubbleRegion_93
s1778	139	0.009174311926605505	0.0	0.0	True	BubbleRegion_93
s1779	38	0.0	0.0	0.0	True	BubbleRegion_93
s1780	34	0.0	0.0	0.0	True	BubbleRegion_93
s1781	71	0.0	0.0	0.0	True	BubbleRegion_93
s1782	84	0.2962962962962963	0.0	0.0	True	BubbleRegion_103
s1783	6	0.0	0.0	0.0	True	BubbleRegion_109
s1784	1	0.0	0.0	0.0	True	BubbleRegion_109
s1785	46	1.0	0.0	0.0	True	BubbleRegion_109
s1786	25	0.0	0.0	0.0	True	BubbleRegion_123
s1787	102	0.0	0.0	0.0	True	BubbleRegion_123
s1788	1	0.0	0.0	0.0	True	BubbleRegion_129
s1789	19	0.0	0.0	0.0	True	BubbleRegion_129
s1790	125	0.0	0.0	0.0	True	BubbleRegion_129
s1791	4381	0.23098138358997933	0.0	0.0	True	BubbleRegion_149
s1792	56	0.9230769230769231	0.0	0.0	True	BubbleRegion_152
s1793	207	0.672316384180791	0.0	0.0	True	BubbleRegion_175
s1794	4	0.0	0.0	0.0	True	BubbleRegion_178
s1795	88	0.0	0.0	0.0	True	BubbleRegion_178
s1796	27	0.0	0.0	0.0	True	BubbleRegion_178
s1797	7	0.0	0.0	0.0	True	BubbleRegion_178
s1798	12	0.0	0.0	0.0	True	BubbleRegion_178
s1799	53	0.9130434782608695	0.0	0.0	True	BubbleRegion_179
s1800	1045	0.0	0.0	0.0	True	BubbleRegion_193
s1801	1108	0.0	0.0	0.0	True	BubbleRegion_193
s1802	57	1.0	0.0	0.0	True	BubbleRegion_199
s1803	114	0.6842105263157895	0.0	0.0	True	BubbleRegion_199
s1804	9	0.0	0.0	0.0	True	BubbleRegion_215
s1805	57	0.8518518518518519	0.0	0.0	True	BubbleRegion_215
s1806	14	0.0	0.0	0.0	True	BubbleRegion_215
s1807	60	1.0	0.0	0.0	True	BubbleRegion_215
s1808	39	1.0	0.0	0.0	True	BubbleRegion_215
s1809	49	1.0	0.0	0.0	True	BubbleRegion_215
s1810	4	0.0	0.0	0.0	True	BubbleRegion_218
s1811	55	1.0	0.0	0.0	True	BubbleRegion_218
s1812	61	1.0	0.0	0.0	True	BubbleRegion_218
s1813	49	1.0	0.0	0.0	True	BubbleRegion_218
s1814	281	1.0	0.0	0.0	True	BubbleRegion_218
s1815	78	1.0	0.0	0.0	True	BubbleRegion_220
s1816	168	0.0	0.0	0.0	True	BubbleRegion_221
s1817	2009	0.0	0.0	0.0	True	BubbleRegion_221
s1818	4518	0.0	0.0	0.0	True	BubbleRegion_221
s1819	110	0.0	0.0	0.0	True	BubbleRegion_221
s1820	96	0.0	0.0	0.0	True	BubbleRegion_221
s1821	256	0.0	0.0	0.0	True	BubbleRegion_221
s1822	231	0.0	0.0	0.0	True	BubbleRegion_221
s1823	370	0.7529411764705882	0.0	0.0	True	BubbleRegion_221
s1824	21	0.0	0.0	0.0	True	BubbleRegion_245
s1825	31	1.0	0.0	0.0	True	BubbleRegion_245
s1826	69	0.1794871794871795	0.0	0.0	True	BubbleRegion_245
s1827	176	0.5507246376811594	0.0	0.0	True	BubbleRegion_245
s1828	31	1.0	0.0	0.0	True	BubbleRegion_245
s1829	62	0.0	0.0	0.0	True	BubbleRegion_245
s1830	138	0.2608695652173913	0.0	0.0	True	BubbleRegion_245
s1831	22	0.0	0.0	0.0	True	BubbleRegion_245
s1832	69	0.41025641025641024	0.0	0.0	True	BubbleRegion_245
s1833	218	0.8776595744680851	0.0	0.0	True	BubbleRegion_245
s1834	15	0.0	0.0	0.0	True	BubbleRegion_245
s1835	76	1.0	0.0	0.0	True	BubbleRegion_245
s1836	78	0.9166666666666666	0.0	0.0	True	BubbleRegion_245
s1837	1	0.0	0.0	0.0	True	BubbleRegion_245
s1838	19	0.0	0.0	0.0	True	BubbleRegion_245
s1839	32	1.0	0.0	0.0	True	BubbleRegion_245
s1840	60	0.2	0.0	0.0	True	BubbleRegion_245
s1841	15	0.0	0.0	0.0	True	BubbleRegion_245
s1842	154	1.0	0.0	0.0	True	BubbleRegion_245
s1843	143	1.0	0.0	0.0	True	BubbleRegion_245
s1844	4	0.0	0.0	0.0	True	BubbleRegion_245
s1845	57	1.0	0.0	0.0	True	BubbleRegion_245
s1846	15	0.0	0.0	0.0	True	BubbleRegion_245
s1847	45	0.0	0.0	0.0	True	BubbleRegion_245
s1848	2	0.0	0.0	0.0	True	BubbleRegion_245
s1849	2321	0.0	0.0	0.0	True	BubbleRegion_255
s1850	382	0.0	0.0	0.0	True	BubbleRegion_255
s1851	1793	0.0	0.0	0.0	True	BubbleRegion_255
s1852	471	0.0	0.0	0.0	True	BubbleRegion_265
s1853	1	0.0	0.0	0.0	True	BubbleRegion_265
s1854	73	0.0	0.0	0.0	True	BubbleRegion_265
s1855	346	0.0	0.0	0.0	True	BubbleRegion_265
s1856	98	0.0	0.0	0.0	True	BubbleRegion_265
s1857	4011	0.006028636021100226	0.0	0.0	True	BubbleRegion_265
s1858	68	0.0	0.0	0.0	True	BubbleRegion_278
s1859	1443	0.9504600141542817	0.0	0.8181174805378627	True	BubbleRegion_307
s1860	222	0.0	0.0	0.0	True	BubbleRegion_309
s1861	162	0.5454545454545454	0.0	0.0	True	BubbleRegion_309
s1862	306	1.0	0.0	0.0	True	BubbleRegion_309
s1863	63	0.6060606060606061	0.0	0.0	True	BubbleRegion_309
s1864	43	1.0	0.0	0.0	True	BubbleRegion_309
s1865	54	1.0	0.0	0.0	True	BubbleRegion_312
s1866	55	1.0	0.0	0.0	True	BubbleRegion_348
s1867	72	0.23809523809523808	0.0	0.0	True	BubbleRegion_362
s1868	297	0.12195121951219512	0.0	0.0	True	BubbleRegion_362
s1869	39	0.0	0.0	0.0	True	BubbleRegion_362
s1870	73	0.16279069767441862	0.0	0.0	True	BubbleRegion_362
s1871	41	0.0	0.0	0.0	True	BubbleRegion_362
s1872	37	0.0	0.0	0.0	True	BubbleRegion_362
s1873	38	0.0	0.0	0.0	True	BubbleRegion_362
s1874	72	1.0	0.0	0.0	True	BubbleRegion_362
s1875	7	0.0	0.0	0.0	True	BubbleRegion_362
s1876	9	0.0	0.0	0.0	True	BubbleRegion_362
s1877	21	0.0	0.0	0.0	True	BubbleRegion_362
s1878	242	1.0	0.0	0.0	True	BubbleRegion_362
s1879	16	0.0	0.0	0.0	True	BubbleRegion_362
s1880	133	1.0	0.0	0.0	True	BubbleRegion_362
s1881	370	1.0	0.0	0.0	True	BubbleRegion_362
s1882	336	0.5376344086021505	0.0	0.0	True	BubbleRegion_362
s1883	71	1.0	0.0	0.0	True	BubbleRegion_362
s1884	344	0.19863013698630136	0.0	0.0	True	BubbleRegion_362
s1885	133	0.13592233009708737	0.0	0.0	True	BubbleRegion_362
s1886	10	0.0	0.0	0.0	True	BubbleRegion_362
s1887	62	0.0	0.0	0.0	True	BubbleRegion_362
s1888	57	1.0	0.0	0.0	True	BubbleRegion_367
s1889	53	1.0	0.0	0.0	True	BubbleRegion_370
s1890	5	0.0	0.0	0.0	True	BubbleRegion_381
s1891	1	0.0	0.0	0.0	True	BubbleRegion_381
s1892	165	1.0	0.0	0.0	True	BubbleRegion_381
s1893	24	0.0	0.0	0.0	True	BubbleRegion_387
s1894	33	1.0	0.0	0.0	True	BubbleRegion_387
s1895	56	1.0	0.0	0.0	True	BubbleRegion_391
s1896	68	0.0	0.0	0.0	True	BubbleRegion_399
s1897	416	0.9533678756476683	0.0	0.0	True	BubbleRegion_412
s1898	88	1.0	0.0	0.0	True	BubbleRegion_412
s1899	1642	0.0	0.0	0.0	True	BubbleRegion_412
s1900	92	1.0	0.0	0.0	True	BubbleRegion_416
s1901	30	0.0	0.0	0.0	True	BubbleRegion_416
s1902	46	1.0	0.0	0.0	True	BubbleRegion_425
s1903	23	0.0	0.0	0.0	True	BubbleRegion_425
s1904	47	1.0	0.0	0.0	True	BubbleRegion_425
s1905	188	0.0	0.0	0.0	True	BubbleRegion_426
s1906	65	0.0	0.0	0.0	True	BubbleRegion_426
s1907	3	0.0	0.0	0.0	True	BubbleRegion_426
s1908	1945	0.0	0.0	0.0	True	BubbleRegion_426
s1909	1249	0.0	0.0	0.0	True	BubbleRegion_426
s1910	120	0.0	0.0	0.0	True	BubbleRegion_426
s1911	1	0.0	0.0	0.0	True	BubbleRegion_426
s1912	1	0.0	0.0	0.0	True	BubbleRegion_426
s1913	250	0.0	0.0	0.0	True	BubbleRegion_426
s1914	30	0.0	0.0	0.0	True	BubbleRegion_426
s1915	45	1.0	0.0	0.0	True	BubbleRegion_426
s1916	12	0.0	0.0	0.0	True	BubbleRegion_426
s1917	147	1.0	0.0	0.0	True	BubbleRegion_426
s1918	26	0.0	0.0	0.0	True	BubbleRegion_426
s1919	54	0.0	0.0	0.0	True	BubbleRegion_433
s1920	1282	0.2220447284345048	0.0	0.0	True	BubbleRegion_433
s1921	479	0.8307349665924276	0.0	0.0	True	BubbleRegion_433
s1922	809	0.9666238767650834	0.0	0.0	True	BubbleRegion_435
s1923	78	0.0	0.0	0.0	True	BubbleRegion_449
s1924	2	0.0	0.0	0.0	True	BubbleRegion_450
s1925	5	0.0	0.0	0.0	True	BubbleRegion_450
s1926	57	1.0	0.0	0.0	True	BubbleRegion_450
s1927	168	1.0	0.0	0.0	True	BubbleRegion_450
s1928	7	0.0	0.0	0.0	True	BubbleRegion_450
s1929	50	1.0	0.0	0.0	True	BubbleRegion_450
s1930	2422	0.1089608750525873	0.0	0.0	True	BubbleRegion_453
s1931	57	0.4444444444444444	0.0	0.0	True	BubbleRegion_456
s1932	37	1.0	0.0	0.0	True	BubbleRegion_463
s1933	196	1.0	0.0	0.0	True	BubbleRegion_463
s1934	81	0.0	0.0	0.0	True	BubbleRegion_464
s1935	93	0.0	0.0	0.0	True	BubbleRegion_468
s1936	45	0.2	0.0	0.0	True	BubbleRegion_468
s1937	27	0.0	0.0	0.0	True	BubbleRegion_468
s1938	25	0.0	0.0	0.0	True	BubbleRegion_468
s1939	275	1.0	0.0	0.0	True	BubbleRegion_472
s1940	246	0.8981481481481481	0.0	0.0	True	BubbleRegion_474
s1941	120	0.8333333333333334	0.0	0.0	True	BubbleRegion_474
s1942	207	0.0	0.0	0.0	True	BubbleRegion_474
s1943	222	1.0	0.0	0.0	True	BubbleRegion_482
s1944	1	0.0	0.0	0.0	True	BubbleRegion_482
s1945	131	0.9603960396039604	0.0	0.0	True	BubbleRegion_482
s1946	48	0.0	0.0	0.0	True	BubbleRegion_484
s1947	86	0.0	0.0	0.0	True	BubbleRegion_484
s1948	4	0.0	0.0	0.0	True	BubbleRegion_486
s1949	11	0.0	0.0	0.0	True	BubbleRegion_486
s1950	111	1.0	0.0	0.0	True	BubbleRegion_497
s1951	126	0.03125	0.0	0.0	True	BubbleRegion_504
s1952	114	0.7368421052631579	0.0	0.0	True	BubbleRegion_507
s1953	81	1.0	0.0	0.0	True	BubbleRegion_508
s1954	57	1.0	0.0	0.0	True	BubbleRegion_508
s1955	171	1.0	0.0	0.0	True	BubbleRegion_508
s1956	286	1.0	0.0	0.0	True	BubbleRegion_508
s1957	57	1.0	0.0	0.0	True	BubbleRegion_508
s1958	374	1.0	0.0	0.0	True	BubbleRegion_508
s1959	53	1.0	0.0	0.0	True	BubbleRegion_529
s1960	53	1.0	0.0	0.0	True	BubbleRegion_18
s1961	77	1.0	0.0	0.0	True	BubbleRegion_65
s1962	2545	0.48442492012779553	0.0	0.0	True	BubbleRegion_93
s1963	574	1.0	0.0	0.0	True	BubbleRegion_130
s1964	2	0.0	0.0	0.0	True	BubbleRegion_245
s1965	35	1.0	0.0	0.0	True	BubbleRegion_245
s1966	73	0.13953488372093023	0.0	0.0	True	BubbleRegion_245
s1967	50	0.0	0.0	0.0	True	BubbleRegion_245
s1968	56	0.23076923076923078	0.0	0.0	True	BubbleRegion_245
s1969	2	0.0	0.0	0.0	True	BubbleRegion_269
s1970	113	1.0	0.0	0.0	True	BubbleRegion_269
s1971	50	1.0	0.0	0.0	True	BubbleRegion_291
s1972	7	0.0	0.0	0.0	True	BubbleRegion_291
s1973	1642	0.47084367245657566	0.0	0.0	True	BubbleRegion_309
s1974	132	1.0	0.0	0.0	True	BubbleRegion_309
s1975	135	1.0	0.0	0.0	True	BubbleRegion_309
s1976	43	1.0	0.0	0.0	True	BubbleRegion_309
s1977	112	1.0	0.0	0.0	True	BubbleRegion_309
s1978	656	0.5654952076677316	0.0	0.0	True	BubbleRegion_336
s1979	55	1.0	0.0	0.0	True	BubbleRegion_347
s1980	142	1.0	0.0	0.0	True	BubbleRegion_362
s1981	53	1.0	0.0	0.0	True	BubbleRegion_369
s1982	60	1.0	0.0	0.0	True	BubbleRegion_387
s1983	78	0.0	0.0	0.0	True	BubbleRegion_433
s1984	309	1.0	0.0	0.0	True	BubbleRegion_433
